target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1,reactant-3-1,reactant-4-1,reactant-1-2,reactant-2-2,reaction-product-smiles-2,reaction-name-2,reaction-recipe-2,reaction-groupby-column-2
C73774,1,,,,CS(=O)(=O)c1ccc(N2CCNCC2)cc1N,N#Cc1c[nH]c2c(C(=O)O)cccc12,CS(=O)(=O)c1ccc(N2CCNCC2)cc1NC(=O)c1cccc2c(C#N)c[nH]c12,Amidation,,,,,,,,,,
C9946,1,,,,CC1(C)OB(C2CCNCC2)OC1(C)C,Ic1cccc2[nH]ccc12,c1cc(C2CCNCC2)c2cc[nH]c2c1,Sp3-sp2_Suzuki_coupling,,,,,,,,,,
C108375,1,,,,Brc1ccnc2ccsc12,CSCCCN,CSCCCNc1ccnc2ccsc12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C106834,1,,,,Nc1ccc2c(c1)CNC2,Cc1ccc(-c2nc3cc(F)cc(C(=O)O)c3[nH]2)cc1,Cc1ccc(-c2nc3cc(F)cc(C(=O)Nc4ccc5c(c4)CNC5)c3[nH]2)cc1,Amidation,,,,,,,,,,
C97926,1,,,,NC1CCC2CNCC2C1,Cc1c(CN2CCCC2)nc2c(C(=O)O)cccn12,Cc1c(CN2CCCC2)nc2c(C(=O)NC3CCC4CNCC4C3)cccn12,Amidation,,,,,,,,,,
C58323,1,,,,OB(O)c1cnn2c1CCCC2,Ic1ccc2[nH]ccc2c1,c1cc2cc(-c3cnn4c3CCCC4)ccc2[nH]1,Sp2-sp2_Suzuki_coupling,,,,,,,,,,
C98782,1,,,,Nc1ccc2c(c1)CNC2,OB(O)c1cc(Cl)cc2[nH]ncc12,CCC(C)NC(=O)C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]ncc12,Petasis-borono_Mannich_reaction,,,CCC(C)NC(=O)C=O,,,,,,,
C112762,1,,,,O=C(O)c1ccc2c(n1)CCCN2,CC(N)CCc1ccncc1,CC(CCc1ccncc1)NC(=O)c1ccc2c(n1)CCCN2,Amidation,,,,,,,,,,
C108669,1,,,,O=C(O)c1cccc2nncn12,N=C(N)c1cccnc1,CCn1nc(-c2cccnc2)nc1-c1cccc2nncn12,"1,2,4-Triazole_synthesis_from_carboxylic_acid,_amidine,_and_hydrazine",,,CCNN,,,,,,,
C113258,1,,,,Ic1cccc2ncccc12,NC(=O)c1ccco1,O=C(Nc1cccc2ncccc12)c1ccco1,Iodo_N-arylation,,,,,,,,,,
C58510,1,,,,Ic1nc2ccccc2[nH]1,CC1(C)OB(C2CCNC2)OC1(C)C,c1ccc2[nH]c(C3CCNC3)nc2c1,Sp3-sp2_Suzuki_coupling,,,,,,,,,,
C76702,1,,,,CN,C=CC(CO)Cc1cccc(OC)c1,C=CC(CNC)Cc1cccc(OC)c1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,,,,,,,
C48749,1,,,,CC(N)Cc1c[nH]cn1,N#Cc1cc2cccnc2nc1Cl,CC(Cc1c[nH]cn1)Nc1nc2ncccc2cc1C#N,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C118335,1,,,,Nc1ccn2ccnc2c1,CC(OC(C)(C)C)C(=O)O,CC(OC(C)(C)C)C(=O)Nc1ccn2ccnc2c1,Amidation,,,,,,,,,,
C118342,1,,,,Nc1ccn2ccnc2c1,C=CCCOC(C)C(=O)O,C=CCCOC(C)C(=O)Nc1ccn2ccnc2c1,Amidation,,,,,,,,,,
C65345,1,,,,CC(C(=O)O)n1cnc2ccccc21,CCC(N)CO,CCC(CO)NC(=O)C(C)n1cnc2ccccc21,Amidation,,,,,,,,,,
C61815,1,,,,O=C1Cc2ccccc2N1,C1CN2CC12,O=C1Cc2ccccc2N1C1CCNC1,Aziridine_+_amine_coupling,,,,,,,,,,
C64060,1,,,,N,CCC(=O)c1ccccn1,CCC(N)c1ccccn1,Reductive_amination,,,,,,,,,,
C118458,1,,,,c1cn[nH]c1,Clc1ncnc2c1CCC2,c1cnn(-c2ncnc3c2CCC3)c1,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C58383,1,,,,O=C1CCC(C(=O)O)CCN1,CCN(C)C(=O)CNC1CCNCC1,CCN(C)C(=O)CNC1CCN(C(=O)C2CCNC(=O)CC2)CC1,Amidation,,,,,,,,,,
C118843,1,,,,O=C(O)CCl,NCc1cccn2ccnc12,O=C(CCl)NCc1cccn2ccnc12,Amidation,,,,,,,,,,
C77253,1,,,,CC(NCCO)c1cn(-c2ccccc2)nn1,CC(=O)Nc1ccc(Br)cc1C,CC(=O)Nc1ccc(CCNC(C)c2cn(-c3ccccc3)nn2)cc1C,Sp3-sp2_Macmillan_coupling_alcohol_and_aryl_halide,,,,,,,,,,
C108582,1,,,,O=C(O)C(O)c1c[nH]cn1,NCC1(OCCO)CCC1,O=C(NCC1(OCCO)CCC1)C(O)c1c[nH]cn1,Amidation,,,,,,,,,,
C118995,1,,,,CC(N)CB1OC(C)(C)C(C)(C)O1,Brc1cccc2cc[nH]c12,CC(N)Cc1cccc2cc[nH]c12,Sp3-sp2_Suzuki_coupling,,,,,,,,,,
C11169,1,,,,CC(C)N,Brc1cccc2cc[nH]c12,CC(C)Nc1cccc2cc[nH]c12,Buchwald-Hartwig_amination,,,,,,,,,,
C117,1,,,,Nc1ccc2c(c1)CNCCO2,O=C(O)c1cc(Cl)cc2[nH]ncc12,O=C(Nc1ccc2c(c1)CNCCO2)c1cc(Cl)cc2[nH]ncc12,Amidation,,,,,,,,,,
C69458,1,,,,Ic1ccc2c(c1)CNC2,CC(C)(F)C(N)=O,CC(C)(F)C(=O)Nc1ccc2c(c1)CNC2,Iodo_N-arylation,,,,,,,,,,
C119020,1,,,,NCCCBr,O=c1[nH]cnc2sccc12,NCCCn1cnc2sccc2c1=O,Amine_alkylation,,,,,,,,,,
C4308,1,,,,NCc1cn2ccccc2n1,Cc1csc(NC(=O)C(=O)O)n1,Cc1csc(NC(=O)C(=O)NCc2cn3ccccc3n2)n1,Amidation,,,,,,,,,,
C9546,1,,,,c1ccncc1,O=C(O)C1CCCCN1,c1cc(C2CCCCN2)ccn1,Minisci_reaction_with_carboxylic_acid_(intermolecular),,,,,,,,,,
C81697,1,,,,NC1(C(=O)O)CCCNC1,Cn1cnc(C(F)(F)F)c1,Cn1cc(C(F)(F)F)nc1C1(N)CCCNC1,Minisci_reaction_with_carboxylic_acid_(intermolecular),,,,,,,,,,
C119034,1,,,,CCCN,Clc1ncnc2nccnc12,CCCNc1ncnc2nccnc12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C119036,1,,,,CCCN,Clc1ncnc2oncc12,CCCNc1ncnc2oncc12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C119039,1,,,,NCCCBr,O=c1[nH]cnc2scnc12,NCCCn1cnc2scnc2c1=O,Amine_alkylation,,,,,,,,,,
C119040,1,,,,CCCN,Brc1ncnc2sccc12,CCCNc1ncnc2sccc12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C119043,1,,,,CCC=O,Nc1ncnc2cccnc12,CCCNc1ncnc2cccnc12,Reductive_amination,,,,,,,,,,
C119044,1,,,,CCCN,Brc1ncnc2ncccc12,CCCNc1ncnc2ncccc12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C119049,1,,,,CCCN,[O-][n+]1ccc2cccnc2c1,CCCNc1nccc2cccnc12,Nucleophilic_addition_and_elimination_at_C-2_of_pyridyl_n-oxide_core,,,,,,,,,,
C119052,1,,,,CCCN,Brc1ncnc2ccsc12,CCCNc1ncnc2ccsc12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C119110,1,,,,N,O=Cc1ncnc2ccccc12,N#CC(N)c1ncnc2ccccc12,Formation_of_alpha_aminonitrile_from_aldehyde_or_ketone_-_Strecker_reaction,,,,,,,,,,
C119115,1,,,,CCN,CN(CCO)c1ncnc2ccccc12,CCNCCN(C)c1ncnc2ccccc12,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,,,,,,,
C119,1,,,,Nc1ccc2c(c1)CNC2,O=C(O)c1cc(F)cc2[nH]nnc12,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]nnc12,Amidation,,,,,,,,,,
C119116,1,,,,CNc1ncnc2ccccc12,CC1(C)CN1,CN(c1ncnc2ccccc12)C(C)(C)CN,Aziridine_+_amine_coupling,,,,,,,,,,
C119788,1,,,,O=C(O)c1cccc2scnc12,CSCC(C)C(=O)NCC(C)N,CSCC(C)C(=O)NCC(C)NC(=O)c1cccc2scnc12,Amidation,,,,,,,,,,
C99844,1,,,,O=C(Nc1ccc2c(c1)CNC2)c1cc(F)cc2[nH]nnc12,CN(C)CCl,CN(C)Cn1nc2cc(F)cc(C(=O)Nc3ccc4c(c3)CNC4)c2n1,Amine_alkylation,,,,,,,,,,
C119797,1,,,,O=C(O)c1ccc2scnc2c1,CNCCNC(C)=O,CC(=O)NCCN(C)C(=O)c1ccc2scnc2c1,Amidation,,,,,,,,,,
C83823,1,,,,CN1CCC2(CC(N)CN2)C1,CC(=O)Nc1cccc(C(=O)O)c1C(F)(F)F,CC(=O)Nc1cccc(C(=O)NC2CNC3(CCN(C)C3)C2)c1C(F)(F)F,Amidation,,,,,,,,,,
C119147,1,,,,CNc1ncnc2ccccc12,NCC=O,CN(CCN)c1ncnc2ccccc12,Reductive_amination,,,,,,,,,,
C119150,1,,,,NCC=O,CCCCNc1ncnc2ccccc12,CCCCN(CCN)c1ncnc2ccccc12,Reductive_amination,,,,,,,,,,
C119151,1,,,,Brc1ncnc2ccccc12,N#CCC(O)CN,N#CCC(CN)c1ncnc2ccccc12,Sp3-sp2_Macmillan_coupling_alcohol_and_aryl_halide,,,,,,,,,,
C67787,1,,,,O=C(O)c1cccnc1,CC(CCN)NC(=O)c1cnc2[nH]nnc2c1,CC(CCNC(=O)c1cccnc1)NC(=O)c1cnc2[nH]nnc2c1,Amidation,,,,,,,,,,
C76719,1,,,,Cc1cc(Br)cc(CNO)c1,C=C[Sn](CCCC)(CCCC)CCCC,C=Cc1cc(C)cc(CNO)c1,Stille_coupling,,,,,,,,,,
C68006,1,,,,NC1CCCN(C(=O)c2cn3ccnc3s2)C1,CSCC(=O)O,CSCC(=O)NC1CCCN(C(=O)c2cn3ccnc3s2)C1,Amidation,,,,,,,,,,
C120,1,,,,OB(O)c1cc(Cl)cc2[nH]ncc12,Nc1ccc2c(c1)C(=O)OC2,CNC(=O)C(Nc1ccc2c(c1)C(=O)OC2)c1cc(Cl)cc2[nH]ncc12,Petasis-borono_Mannich_reaction,,,CNC(=O)C=O,,,,,,,
C67561,1,,,,O=C(O)C(=O)NCC1CCCCCN1,CNC1CCC(=O)NC1,CN(C(=O)C(=O)NCC1CCCCCN1)C1CCC(=O)NC1,Amidation,,,,,,,,,,
C119198,1,,,,O=[N+]([O-])c1cccc2ncnc(Cl)c12,NCC(F)C1CCNCC1,O=[N+]([O-])c1cccc2ncnc(NCC(F)C3CCNCC3)c12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C58094,1,,,,Brc1cc2cccnc2s1,CC1(C)OB(c2cncs2)OC1(C)C,c1cnc2sc(-c3cncs3)cc2c1,Sp2-sp2_Suzuki_coupling,,,,,,,,,,
C119200,1,,,,O=[N+]([O-])c1cccc2ncnc(Cl)c12,NCC1CC2CC2N1,O=[N+]([O-])c1cccc2ncnc(NCC3CC4CC4N3)c12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C56485,1,,,,O=C(O)C(O)Cc1c[nH]cn1,CCC(=O)NC1CCC(N)CC1,CCC(=O)NC1CCC(NC(=O)C(O)Cc2c[nH]cn2)CC1,Amidation,,,,,,,,,,
C116405,1,,,,Nc1ncccn1,CCCCCN1CCn2nc(CO)cc2C1,CCCCCN1CCn2nc(CNc3ncccn3)cc2C1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,,,,,,,
C68703,1,,,,O=C(O)c1cn2ccnc2s1,CCC(O)c1ccncc1,CCC(OC(=O)c1cn2ccnc2s1)c1ccncc1,Steglich_esterification,,,,,,,,,,
C119220,1,,,,CNc1ncnc2ccccc12,IC1CCNC1,CN(c1ncnc2ccccc12)C1CCNC1,Amine_alkylation,,,,,,,,,,
C64361,1,,,,O=C(O)Cc1cccc2cccnc12,CC(O)C(C)(C)CN,CC(O)C(C)(C)CNC(=O)Cc1cccc2cccnc12,Amidation,,,,,,,,,,
C119224,1,,,,Cc1cccc2ncnc(N)c12,BrCC1CCCCN1,Cc1cccc2ncnc(NCC3CCCCN3)c12,Amine_alkylation,,,,,,,,,,
C61750,1,,,,O=C(O)CCC1CCCN1,Nc1n[nH]c2nc(C(F)(F)F)ccc12,O=C(CCC1CCCN1)Nc1n[nH]c2nc(C(F)(F)F)ccc12,Amidation,,,,,,,,,,
C107312,1,,,,NCc1ccc2cccnc2c1,CC#CCC=O,CC#CCCNCc1ccc2cccnc2c1,Reductive_amination,,,,,,,,,,
C5185,1,,,,OB(O)c1ncc[nH]1,CCC(C)S(C)(=O)=NC(=O)c1sc(Br)nc1C,CCC(C)S(C)(=O)=NC(=O)c1sc(-c2ncc[nH]2)nc1C,Sp2-sp2_Suzuki_coupling,,,,,,,,,,
C60849,1,,,,CBr,Cc1ccc(CNC2=NC3CCCC3N2)nc1,Cc1ccc(C(C)NC2=NC3CCCC3N2)nc1,Benzylic_deprotonation-alkylation_(pyridine),,,,,,,,,,
C109063,1,,,,Nc1cccc2[nH]cnc12,CCCCCC(=O)O,CCCCCC(=O)Nc1cccc2[nH]cnc12,Amidation,,,,,,,,,,
C64434,1,,,,O=C(O)Cc1ccncc1,CCCCNC(C)CCCC,CCCCC(C)N(CCCC)C(=O)Cc1ccncc1,Amidation,,,,,,,,,,
C90238,1,,,,CCOC(=O)c1cnc2c(C#N)cccc2c1N,O=C(O)C1CCNCC1,CCOC(=O)c1cnc2c(C#N)cccc2c1NC(=O)C1CCNCC1,Amidation,,,,,,,,,,
C119693,1,,,,O=C1Cc2cccc(I)c2N1,CC(N)CB1OC(C)(C)C(C)(C)O1,CC(N)Cc1cccc2c1NC(=O)C2,Sp3-sp2_Suzuki_coupling,,,,,,,,,,
C67611,1,,,,CNc1nccc2ccccc12,O=C(O)c1nc2ccccc2s1,CN(C(=O)c1nc2ccccc2s1)c1nccc2ccccc12,Amidation,,,,,,,,,,
C18124,1,,,,Ic1ccc2c(c1)CNC2,N#CC(N)=O,N#CC(=O)Nc1ccc2c(c1)CNC2,Iodo_N-arylation,,,,,,,,,,
C58566,1,,,,NC1(c2ccccn2)CC1,CC(C)(C)OC(=O)c1cc2c(o1)CCCNC2,O=C(NC1(c2ccccn2)CC1)c1cc2c(o1)CCCNC2,Ester_amidation,,,,,,,,,,
C113212,1,,,,O=C(O)c1cnc[nH]1,CC(C)NCCO,CC(C)N(CCO)C(=O)c1c[nH]cn1,Amidation,,,,,,,,,,
C66691,1,,,,CC(O)C(N)=O,OC1CNCC2(CC2)C1,CC(OC1CNCC2(CC2)C1)C(N)=O,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,,,,,,,
C120359,1,,,,Nc1ccncc1,CC(C)CCCC(=O)O,CC(C)CCCC(=O)Nc1ccncc1,Amidation,,,,,,,,,,
C68401,1,,,,NC(=O)c1cncc(C(=O)O)c1,CNCCNC(=O)Cc1ccccc1,CN(CCNC(=O)Cc1ccccc1)C(=O)c1cncc(C(N)=O)c1,Amidation,,,,,,,,,,
C109749,1,,,,NC=NO,COC(=O)c1cnn2c1CNCC2,c1noc(-c2cnn3c2CNCC3)n1,"1,2,4-Oxadiazole_synthesis_(amidoxime_+_carboxylate)",,,,,,,,,,
C120410,1,,,,OCc1ccn[nH]1,O=C1CCNCC1Br,O=C1CCNCC1OCc1ccn[nH]1,Williamson_ether_synthesis,,,,,,,,,,
C3146,1,,,,OCCc1cscn1,CN1C(=O)Cc2c(C(=O)O)cccc21,CN1C(=O)Cc2c(C(=O)OCCc3cscn3)cccc21,Steglich_esterification,,,,,,,,,,
C5440,1,,,,CC(C)(C)OC(=O)N1CCNCC1c1ccccn1,,c1ccc(C2CNCCN2)nc1,N-Boc_deprotection,,,,,,,,,,
C65201,1,,,,OC1CCCNC1,CC=CC(O)CO,CC=CC(O)COC1CCCNC1,Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol,,,,,,,,,,
C58501,1,,,,Nc1ccccc1,N#CC1CNCCS1,c1ccc2[nH]c(C3CNCCS3)nc2c1,2-Substituted_(aza)benzimidazole_synthesis_from_aromatic_amine_and_nitrile,,,,,,,,,,
C65943,1,,,,O=C(O)c1ccc2ccnn2c1,CC(C)(C(=O)O)n1cc(N)cn1,CC(C)(C(=O)O)n1cc(NC(=O)c2ccc3ccnn3c2)cn1,Amidation,,,,,,,,,,
C8188,1,,,,O=c1cc(Br)[nH][nH]1,CC1(C)OB(c2cscn2)OC1(C)C,O=c1cc(-c2cscn2)[nH][nH]1,Sp2-sp2_Suzuki_coupling,,,,,,,,,,
C66713,1,,,,NC1CNCC2(CC2)C1,CC(=O)c1cccc(OC(C)C(=O)O)c1,CC(=O)c1cccc(OC(C)C(=O)NC2CNCC3(CC3)C2)c1,Amidation,,,,,,,,,,
C60165,1,,,,O=C(O)C12CCN(CC1)C2,CC(=O)c1ccc2c(c1)CNC2,CC(=O)c1ccc2c(c1)CN(C(=O)C13CCN(CC1)C3)C2,Amidation,,,,,,,,,,
C60098,1,,,,CC1NC(=O)CCC1N,Brc1ccc2c(c1)CCCNC2,CC1NC(=O)CCC1NS(=O)(=O)c1ccc2c(c1)CCCNC2,Formation_of_sulfonamide_from_halide_-_Shavnya_reaction,,,,,,,,,,
C51409,1,,,,NC(CO)Cc1c[nH]cn1,CCCn1c(C(=O)O)cc2ccccc21,CCCn1c(C(=O)NC(CO)Cc2c[nH]cn2)cc2ccccc21,Amidation,,,,,,,,,,
C120894,1,,,,CCC(C)N,O=C(O)c1cccc2[nH]ncc12,CCC(C)NC(=O)c1cccc2[nH]ncc12,Amidation,,,,,,,,,,
C6613,1,,,,CNc1nc2ccccc2s1,Cc1csc(=O)n1CC(=O)O,Cc1csc(=O)n1CC(=O)N(C)c1nc2ccccc2s1,Amidation,,,,,,,,,,
C59157,1,,,,Ic1cccnc1,CC1(C)OB(C23CCNCC2C3)OC1(C)C,c1cncc(C23CCNCC2C3)c1,Sp3-sp2_Suzuki_coupling,,,,,,,,,,
C121105,1,,,,OCCOc1ccc(I)cc1,NC(=O)c1ccn2ccnc2c1,O=C(Nc1ccc(OCCO)cc1)c1ccn2ccnc2c1,Iodo_N-arylation,,,,,,,,,,
C51363,1,,,,NCCc1ncc[nH]1,COc1ccc2cc(C(=O)O)[nH]c2c1,COc1ccc2cc(C(=O)NCCc3ncc[nH]3)[nH]c2c1,Amidation,,,,,,,,,,
C108806,1,,,,Brc1nc2ccccc2[nH]1,CC(N)C(C)O,CC(N)C(C)c1nc2ccccc2[nH]1,Sp3-sp2_Macmillan_coupling_alcohol_and_aryl_halide,,,,,,,,,,
C78857,1,,,,OCc1ccc2c(c1)CNC2,Brc1ccc2ncsc2c1,c1nc2ccc(Cc3ccc4c(c3)CNC4)cc2s1,Sp3-sp2_Macmillan_coupling_alcohol_and_aryl_halide,,,,,,,,,,
C108830,1,,,,Ic1nc2ccccc2[nH]1,CNCC(C)N,CC(N)CN(C)c1nc2ccccc2[nH]1,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C39609,1,,,,Nc1cc(Cl)cc(C(=O)Nc2ccc3c(c2)CNC3)c1,N#CCC1CCNCC1,O=C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2nc(CC3CCNCC3)[nH]c12,2-Substituted_(aza)benzimidazole_synthesis_from_aromatic_amine_and_nitrile,,,,,,,,,,
C70563,1,,,,NCc1cccc(NC(=O)c2cccc3nc[nH]c23)c1,BrCCN1CCCC1,NCc1cccc(NC(=O)c2cccc3ncn(CCN4CCCC4)c23)c1,Amine_alkylation,,,,,,,,,,
C74668,1,,,,Nc1nnc2c(C(=O)O)cccn12,Cn1cc(N)cn1,Cn1cc(NC(=O)c2cccn3c(N)nnc23)cn1,Amidation,,,,,,,,,,
C102077,1,,,,O=C(Nc1ccc2c(c1)CNC2)c1cc(Br)cc2[nH]c(=O)[nH]c12,COCI,COCn1c(=O)[nH]c2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Br)cc21,Amine_alkylation,,,,,,,,,,
C99513,1,,,,Nc1ccc2c(c1)CNC2,Cn1cc2c(C(=O)O)cc(F)cc2n1,Cn1cc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(F)cc2n1,Amidation,,,,,,,,,,
C74044,1,,,,O=C(Nc1ccc2c(c1)CNC2)c1ccc(B(O)O)s1,Brc1nnc2n1CCNCC2,O=C(Nc1ccc2c(c1)CNC2)c1ccc(-c2nnc3n2CCNCC3)s1,Sp2-sp2_Suzuki_coupling,,,,,,,,,,
C76312,1,,,,Nc1ccc2c(c1)CNC2,Brc1c[nH]c2nc3c(c-2c1)CCC3,O=C(Nc1ccc2c(c1)CNC2)n1cc(Br)cc2c3c(nc1-2)CCC3,Formation_of_urea_from_two_amines,,,,,,,,,,
C87280,1,,,,Cn1cc(NC(=O)c2ccccc2Br)cn1,CNc1ccc(B(O)O)c(CN)n1,CNc1ccc(-c2ccccc2C(=O)Nc2cnn(C)c2)c(CN)n1,Sp2-sp2_Suzuki_coupling,,,,,,,,,,
C78748,1,,,,O=C(Cl)c1cscn1,NS(=O)(=O)c1ccc2[nH]c(=O)sc2c1,NS(=O)(=O)c1cc(C(=O)c2cscn2)c2[nH]c(=O)sc2c1,Friedel-Crafts_acylation,,,,,,,,,,
C94869,1,,,,Cc1nc(C2CCCNC2)[nH]c1C(=O)O,Cc1nc(C#N)c(CN)[nH]1,Cc1nc(C#N)c(CNC(=O)c2nc(C3CCCNC3)[nH]c2C)[nH]1,Amidation,,,,,,,,,,
C77891,1,,,,Cc1cc(N)cc(CN)c1,COC(=O)c1cccc2[nH]nc(C#N)c12,Cc1cc(CN)cc(NC(=O)c2cccc3[nH]nc(C#N)c23)c1,Ester_amidation,,,,,,,,,,
C77764,1,,,,N#Cc1n[nH]c2ccccc12,CC(NCCCI)c1cn(-c2ccccc2)nn1,CC(NCCCn1nc2ccccc2c1C#N)c1cn(-c2ccccc2)nn1,Amine_alkylation,,,,,,,,,,
C103093,1,,,,O=C(Nc1ccc2c(c1)CNC2)c1cc(Br)cc2[nH]cnc12,O=C(O)C(F)(F)F,O=C(Nc1ccc2c(c1)CNC2)c1cc(Br)cc2nc(C(F)(F)F)[nH]c12,Minisci_reaction_with_carboxylic_acid_(intermolecular),,,,,,,,,,
C39542,1,,,,Nc1ccc2c(c1)CNC2,O=C(O)c1cc(Cl)cc2[nH]c(C(F)(F)F)nc12,O=C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2nc(C(F)(F)F)[nH]c12,Amidation,,,,,,,,,,
C103285,1,,,,Nc1cc(Cl)cc(C(=O)Nc2ccc3c(c2)CNC3)c1,CC(C)(N)C#N,CC(C)(N)c1nc2cc(Cl)cc(C(=O)Nc3ccc4c(c3)CNC4)c2[nH]1,2-Substituted_(aza)benzimidazole_synthesis_from_aromatic_amine_and_nitrile,,,,,,,,,,
C103288,1,,,,Cc1nc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Cl)cc2[nH]1,NCI,Cc1nc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Cl)cc2n1CN,Amine_alkylation,,,,,,,,,,
C63135,1,,,,c1nn(C2CCNCC2)c2c1CNC2,O=CCCOCC1CC1,c1nn(C2CCN(CCCOCC3CC3)CC2)c2c1CNC2,Reductive_amination,,,,,,,,,,
C137,1,,,,Nc1ccc2c(c1)CNC2,Cc1nc2cc(Cl)cc(C(=O)O)c2[nH]1,Cc1nc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Cl)cc2[nH]1,Amidation,,,,,,,,,,
C68732,1,,,,O=C(O)c1cn2ccnc2s1,CCSc1ccc(N)cn1,CCSc1ccc(NC(=O)c2cn3ccnc3s2)cn1,Amidation,,,,,,,,,,
C103364,1,,,,Nc1ccc(Cl)cc1C(=O)Nc1ccc2c(c1)CNC2,N#CCN1CCCC1,O=C(Nc1ccc2c(c1)CNC2)c1cc(Cl)cc2[nH]c(CN3CCCC3)nc12,2-Substituted_(aza)benzimidazole_synthesis_from_aromatic_amine_and_nitrile,,,,,,,,,,
C76842,1,,,,Nc1ccc2c(c1)CNC2,NCCC1Cc2ccc(C(=O)O)cc2C1,NCCC1Cc2ccc(C(=O)Nc3ccc4c(c3)CNC4)cc2C1,Amidation,,,,,,,,,,
C89368,1,,,,N#Cc1cc2c(cc1N)CNC2,Nc1cc(C(=O)O)nc2c(Br)cccc12,N#Cc1cc2c(cc1NC(=O)c1cc(N)c3cccc(Br)c3n1)CNC2,Amidation,,,,,,,,,,
C104206,1,,,,N#CCc1cncc2ccccc12,COC(=O)c1ccc2c(c1)CNC2,N#CC(C(=O)c1ccc2c(c1)CNC2)c1cncc2ccccc12,Claisen_condensation_(nitrile),,,,,,,,,,
C74617,1,,,,CC(C)N,Brc1nnc2ccccn12,CC(C)Nc1nnc2ccccn12,N-nucleophilic_aromatic_substitution,,,,,,,,,,
C99240,1,,,,CSc1cc2c(cc1Cl)CNC2,NC(=O)c1cc(Br)cc2ccccc12,CSc1cc2c(cc1NC(=O)c1cc(Br)cc3ccccc13)CNC2,Buchwald-Hartwig_amidation_with_amide-like_nucleophile,,,,,,,,,,
C104657,1,,,,Nc1ccc2c(c1)CNC2,Cn1ccc2c(C(=O)O)cc(Cl)nc21,Cn1ccc2c(C(=O)Nc3ccc4c(c3)CNC4)cc(Cl)nc21,Amidation,,,,,,,,,,
C84470,1,,,,Cn1cc(NC(=O)c2ccccc2B2OC(C)(C)C(C)(C)O2)cn1,COc1cc(Br)cc(N)n1,COc1cc(-c2ccccc2C(=O)Nc2cnn(C)c2)cc(N)n1,Sp2-sp2_Suzuki_coupling,,,,,,,,,,
C79798,1,,,,Brc1ccc2c(c1)CNC2,CCC(C)C(N)C(=O)NC(C)C,CCC(C)C(Nc1ccc2c(c1)CNC2)C(=O)NC(C)C,Buchwald-Hartwig_amination,,,,,,,,,,
C104986,1,,,,Cc1cc2c(cc1N)CNC2,Cc1cc(C(=O)O)cc2cccnc12,Cc1cc2c(cc1NC(=O)c1cc(C)c3ncccc3c1)CNC2,Amidation,,,,,,,,,,
C70500,1,,,,CC(C(N)=O)n1cc(Br)c2ccccc21,,CC(C(N)=O)n1cc(N)c2ccccc21,Aryl_halide_to_aniline,,,,,,,,,,
C101237,1,,,,Nc1ccc2c(c1)CNC2,NC1c2ccccc2CC1C(=O)O,NC1c2ccccc2CC1C(=O)Nc1ccc2c(c1)CNC2,Amidation,,,,,,,,,,
C72809,1,,,,CC(C)NCC1(C(=O)O)CCCC1,Cn1cc(NC(=O)c2cccnc2)cn1,CC(C)NCC1(c2ncccc2C(=O)Nc2cnn(C)c2)CCCC1,Minisci_reaction_with_carboxylic_acid_(intermolecular),,,,,,,,,,
C156,1,,,,N#Cc1cc2c(cc1N)CNC2,O=C(O)c1cc(F)cc2n[nH]cc12,N#Cc1cc2c(cc1NC(=O)c1cc(F)cc3[nH]ncc13)CNC2,Amidation,,,,,,,,,,
C64917,1,,,,Nc1ccnc2ccccc12,CC(C)(C(=O)O)c1cnccn1,CC(C)(C(=O)Nc1ccnc2ccccc12)c1cnccn1,Amidation,,,,,,,,,,
